ticker,w_latest,bucket,sector
PG,0.0060445100360898,Small,Consumer Staples
KO,0.0053785018867536,Small,Consumer Staples
HSY,0.000472370807973,Small,Consumer Staples
APA,0.0001455908790206,Small,Energy
KMI,0.0010287984508379,Small,Energy
EOG,0.0009948226457733,Small,Energy
MPC,0.0009821235740849,Small,Energy
CVX,0.0051395852044433,Small,Energy
WMB,0.0012477217327623,Small,Energy
HAL,0.0003724610033111,Small,Energy
OXY,0.0006997676510543,Small,Energy
TPL,0.0003530696351363,Small,Energy
COP,0.0018504907094686,Small,Energy
TRGP,0.0006274506752203,Small,Energy
VLO,0.0009067610123412,Small,Energy
PSX,0.0009234673159862,Small,Energy
SLB,0.0009266635785378,Small,Energy
FANG,0.0007191645719214,Small,Energy
DVN,0.0003833009841509,Small,Energy
XOM,0.0084623586464869,Small,Energy
BKR,0.0008267114561028,Small,Energy
EQT,0.0006100138595985,Small,Energy
CTRA,0.0003360333752344,Small,Energy
OKE,0.0007606580951809,Small,Energy
EXE,0.0004694093011785,Small,Energy
ICE,0.0015092030907153,Small,Financials
RJF,0.0005194606238797,Small,Financials
L,0.0003768792749079,Small,Financials
HBAN,0.0004260342950242,Small,Financials
STT,0.0005474816050299,Small,Financials
HOOD,0.0014461856679101,Small,Financials
MMC,0.0015191746854967,Small,Financials
CME,0.0016878451269567,Small,Financials
TRV,0.0011090120837346,Small,Financials
BEN,0.0001935876238479,Small,Financials
GL,0.0001806772231904,Small,Financials
KKR,0.0018129924071069,Small,Financials
XYZ,0.0005815177779606,Small,Financials
COIN,0.0009401601629646,Small,Financials
CB,0.0020120773462197,Small,Financials
MS,0.0043086146616068,Small,Financials
NDAQ,0.0008579050288364,Small,Financials
BRO,0.0004700226376479,Small,Financials
CBOE,0.0004530591690997,Small,Financials
GPN,0.0002982028708302,Small,Financials
APO,0.0012934795545069,Small,Financials
ACGL,0.0005746691280444,Small,Financials
BX,0.0018057573070881,Small,Financials
TECH,0.0001643216865662,Small,Health Care
WST,0.0003342547589768,Small,Health Care
BDX,0.0009467813802667,Small,Health Care
HUM,0.0004681560457226,Small,Health Care
STE,0.0004429110814293,Small,Health Care
RMD,0.0006273337256678,Small,Health Care
CI,0.0012732284859725,Small,Health Care
BSX,0.0024615970621864,Small,Health Care
HCA,0.0019203953051354,Small,Health Care
COR,0.0012151631340794,Small,Health Care
HSIC,0.000148104808745,Small,Health Care
DXCM,0.0004026249672779,Small,Health Care
SYK,0.0024138828789496,Small,Health Care
MCK,0.0018320907874717,Small,Health Care
IDXX,0.0009935049744199,Small,Health Care
EW,0.0008467209716961,Small,Health Care
CVS,0.0016977601177776,Small,Health Care
WAT,0.0004020321393171,Small,Health Care
IQV,0.0006564614323387,Small,Health Care
ISRG,0.0034123327426575,Small,Health Care
ELV,0.001225508936922,Small,Health Care
MRK,0.0041588382146023,Small,Health Care
DHR,0.0027529362536763,Small,Health Care
SNA,0.0002994205268406,Small,Industrials
WAB,0.0005866781721961,Small,Industrials
GWW,0.0007759879013943,Small,Industrials
EMR,0.0012346464727781,Small,Industrials
ODFL,0.0004812461142023,Small,Industrials
PAYC,0.0001525864652513,Small,Industrials
RSG,0.0011619812349114,Small,Industrials
HON,0.0020677641581786,Small,Industrials
SWK,0.0001756079690823,Small,Industrials
DAL,0.0006554940518215,Small,Industrials
VLTO,0.0004212351830435,Small,Industrials
ROK,0.000728806674224,Small,Industrials
XYL,0.0005858481610078,Small,Industrials
UPS,0.0011989752164152,Small,Industrials
LII,0.0002796020445854,Small,Industrials
LMT,0.0018275023796136,Small,Industrials
URI,0.0008724851144551,Small,Industrials
TT,0.0015586082630478,Small,Industrials
CHRW,0.0003071284337808,Small,Industrials
OTIS,0.0005882092692797,Small,Industrials
FDX,0.0010896351310006,Small,Industrials
DOV,0.0004315553409149,Small,Industrials
ETN,0.0022082228431263,Small,Industrials
HPE,0.0004640613797259,Small,Information Technology
ON,0.0003220747404804,Small,Information Technology
CSCO,0.0051535582990422,Small,Information Technology
ANET,0.0025345929813762,Small,Information Technology
STX,0.0008868536705922,Small,Information Technology
ACN,0.0026769239715234,Small,Information Technology
GDDY,0.0002943086324819,Small,Information Technology
IBM,0.0047653311452645,Small,Information Technology
EPAM,0.0001713601953211,Small,Information Technology
ORCL,0.0097117998673075,Small,Information Technology
ROP,0.0008186660836743,Small,Information Technology
WDAY,0.0008373702132703,Small,Information Technology
AMD,0.0056863312108241,Small,Information Technology
APP,0.0027428852855615,Small,Information Technology
CRWD,0.0021105260329797,Small,Information Technology
INTU,0.0031643616864587,Small,Information Technology
CDW,0.0003128549006528,Small,Information Technology
PANW,0.0021441932845932,Small,Information Technology
AKAM,0.0002194824397528,Small,Information Technology
JBL,0.0003601907262143,Small,Information Technology
INTC,0.0028206070477159,Small,Information Technology
DELL,0.0007110887610945,Small,Information Technology
PTC,0.0003534002220776,Small,Information Technology
ALB,0.0002356620765917,Small,Materials
MLM,0.0006234775213273,Small,Materials
PPG,0.0003796165324509,Small,Materials
AVY,0.0002258297802784,Small,Materials
SW,0.0003023362721467,Small,Materials
ECL,0.0012965167724051,Small,Materials
VMC,0.0006518468630956,Small,Materials
APD,0.0009819042840208,Small,Materials
LIN,0.0033033231200733,Small,Materials
IP,0.000340930747738,Small,Materials
SHW,0.0014321136729628,Small,Materials
BALL,0.0002290649025175,Small,Materials
IFF,0.0002960673418637,Small,Materials
CTVA,0.0007590773548464,Small,Materials
DD,0.0002767612404233,Small,Materials
DOW,0.0002704491260996,Small,Materials
CF,0.0002099665017927,Small,Materials
MOS,0.0001314920400384,Small,Materials
PKG,0.000304288851815,Small,Materials
FCX,0.0009812616296718,Small,Materials
SOLS,0.0001209013690048,Small,Materials
STLD,0.0003958752080248,Small,Materials
NEM,0.0015615971097254,Small,Materials
EQR,0.0003948617512567,Small,Real Estate
O,0.0008935146258433,Small,Real Estate
KIM,0.0002363175748702,Small,Real Estate
VTR,0.0006379703400531,Small,Real Estate
EQIX,0.0012700413649549,Small,Real Estate
BXP,0.0001902368753885,Small,Real Estate
CPT,0.0001918965862636,Small,Real Estate
AVB,0.0004384932815464,Small,Real Estate
MAA,0.0002681224950111,Small,Real Estate
EXR,0.0004782351438661,Small,Real Estate
DOC,0.0002124972975733,Small,Real Estate
AMT,0.0014407764602645,Small,Real Estate
ESS,0.000288330957969,Small,Real Estate
WELL,0.0023518781800875,Small,Real Estate
WY,0.0002691005082415,Small,Real Estate
PSA,0.0008105234452568,Small,Real Estate
SPG,0.0010244216143246,Small,Real Estate
INVH,0.0002961933130447,Small,Real Estate
CBRE,0.0007997351412888,Small,Real Estate
ARE,0.0001507454724732,Small,Real Estate
VICI,0.0005279589478108,Small,Real Estate
FRT,0.0001448632334573,Small,Real Estate
HST,0.0002053268027792,Small,Real Estate
EVRG,0.0002992903404142,Small,Utilities
LNT,0.0003007868574448,Small,Utilities
CEG,0.00180976138445,Small,Utilities
PCG,0.0005903153794579,Small,Utilities
NI,0.0003469928151084,Small,Utilities
PNW,0.0001828882376032,Small,Utilities
AEP,0.0011062007773459,Small,Utilities
AWK,0.0004439322009725,Small,Utilities
PEG,0.0006952962822032,Small,Utilities
NRG,0.0005229172837488,Small,Utilities
SRE,0.0010347803243053,Small,Utilities
ED,0.0006196253223516,Small,Utilities
DUK,0.001636793621606,Small,Utilities
WEC,0.0006196577622892,Small,Utilities
ES,0.0004150989397131,Small,Utilities
AEE,0.0004846242812206,Small,Utilities
CMS,0.0003861905856585,Small,Utilities
ETR,0.0007172332447915,Small,Utilities
FE,0.0004642605885023,Small,Utilities
DTE,0.0004832923316591,Small,Utilities
SO,0.0016847649552509,Small,Utilities
D,0.0008996676239255,Small,Utilities
EIX,0.0003863446780599,Small,Utilities
AZO,0.0011112080160094,Small,Consumer Discretionary
CAG,0.0001456933765731,Small,Consumer Staples
BLK,0.002698395831838,Small,Financials
VRTX,0.0018558442292734,Small,Health Care
NOC,0.0013862557679029,Small,Industrials
ZBRA,0.0002092181238638,Small,Information Technology
AMCR,0.0003363005420661,Small,Materials
